Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Sudan,SDN,"""Population, total""",SP.POP.TOTL,38902950,39847440,40813396,41801533,..
Suriname,SUR,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Suriname,SUR,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Suriname,SUR,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,71.249,71.358,71.463,71.57,..
Suriname,SUR,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,20.9,20.2,19.5,18.9,..
Suriname,SUR,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,94,97,97,98,..
Suriname,SUR,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,8561.974179,5604.722569,5379.119415,6234.044922,..
Suriname,SUR,"""International tourism, number of arrivals""",ST.INT.ARVL,228000,256000,278000,..,..
Suriname,SUR,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Suriname,SUR,"""Population density (people per sq. km of land area)""",EN.POP.DNST,3.58425,3.621076923,3.657025641,3.69225,..
Suriname,SUR,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Suriname,SUR,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,75179,75341,75401,75393,..
Suriname,SUR,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,80852,81028,81101,81106,..
Suriname,SUR,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,181363,183547,185751,187943,..
Suriname,SUR,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,184794,187083,189419,191770,..
Suriname,SUR,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,15673,16042,16395,16749,..
Suriname,SUR,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,21282,21847,22429,23030,..
Suriname,SUR,"""Population, female""",SP.POP.TOTL.FE.IN,277824,280735,283581,286366,..
Suriname,SUR,"""Population, male""",SP.POP.TOTL.MA.IN,281319,284153,286915,289625,..
Suriname,SUR,"""Population, total""",SP.POP.TOTL,559143,564888,570496,575991,..
Eswatini,SWZ,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,58.9,..,..
Eswatini,SWZ,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,3.7,..,..,..
Eswatini,SWZ,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,55.359,56.962,58.319,59.401,..
Eswatini,SWZ,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,62.9,61.7,58.1,54.4,..
Eswatini,SWZ,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,89,89,89,89,..
Eswatini,SWZ,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,3689.518704,3447.695698,3953.08897,4145.974112,..
Eswatini,SWZ,"""International tourism, number of arrivals""",ST.INT.ARVL,873000,947000,921000,782000,..
Eswatini,SWZ,"""International tourism, number of departures""",ST.INT.DPRT,1713000,1789000,1751000,1717000,..
Eswatini,SWZ,"""Population density (people per sq. km of land area)""",EN.POP.DNST,64.18860465,64.76651163,65.39261628,66.05761628,..
Eswatini,SWZ,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Eswatini,SWZ,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,214892,214036,214204,214947,..
Eswatini,SWZ,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,216774,216484,217094,218105,..
Eswatini,SWZ,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,328624,331690,334340,337007,..
Eswatini,SWZ,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,300129,307351,314049,320537,..
Eswatini,SWZ,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,15330,15757,16108,16399,..
Eswatini,SWZ,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,28295,28666,28959,29196,..
Eswatini,SWZ,"""Population, female""",SP.POP.TOTL.FE.IN,571811,574392,577502,581150,..
Eswatini,SWZ,"""Population, male""",SP.POP.TOTL.MA.IN,532233,539592,547251,555041,..
Eswatini,SWZ,"""Population, total""",SP.POP.TOTL,1104044,1113984,1124753,1136191,..
Sweden,SWE,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Sweden,SWE,"""Income share held by lowest 20%""",SI.DST.FRST.20,8.2,8.1,8.3,..,..
Sweden,SWE,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,82.20487805,82.30731707,82.4097561,82.51219512,..
Sweden,SWE,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,2.9,2.8,2.8,2.7,..
Sweden,SWE,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,98,97,97,97,..
Sweden,SWE,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,51397.19176,51974.19656,53744.42903,54608.36025,..
Sweden,SWE,"""International tourism, number of arrivals""",ST.INT.ARVL,6482000,6782000,7054000,7440000,..
Sweden,SWE,"""International tourism, number of departures""",ST.INT.DPRT,..,..,21232000,..,..
Sweden,SWE,"""Population density (people per sq. km of land area)""",EN.POP.DNST,24.05829958,24.36248803,24.69298078,25.00104343,..
Sweden,SWE,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,1495198,1523953,1553180,1582968,..
Sweden,SWE,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,824280,839711,856332,870344,..
Sweden,SWE,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,870419,885752,903277,918637,..
Sweden,SWE,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,3038196,3059859,3088339,3114946,..
Sweden,SWE,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,3144813,3169006,3199066,3226517,..
Sweden,SWE,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,882737,907754,929841,947970,..
Sweden,SWE,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,1038741,1061003,1080843,1096801,..
Sweden,SWE,"""Population, female""",SP.POP.TOTL.FE.IN,4901217,4960573,5025514,5082090,..
Sweden,SWE,"""Population, male""",SP.POP.TOTL.MA.IN,4897969,4962512,5032184,5093124,..
Sweden,SWE,"""Population, total""",SP.POP.TOTL,9799186,9923085,10057698,10175214,..
Switzerland,CHE,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Switzerland,CHE,"""Income share held by lowest 20%""",SI.DST.FRST.20,7.8,7.6,7.7,..,..
Switzerland,CHE,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,82.89756098,83.60243902,83.55121951,83.55121951,..
Switzerland,CHE,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,4.3,4.3,4.2,4.1,..
Switzerland,CHE,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,94,94,95,96,..
Switzerland,CHE,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,82081.60921,80172.1933,80450.04582,82796.54716,..
Switzerland,CHE,"""International tourism, number of arrivals""",ST.INT.ARVL,9305000,9205000,9889000,10362000,..
Switzerland,CHE,"""International tourism, number of departures""",ST.INT.DPRT,13601000,13857000,15318000,15285000,..
Switzerland,CHE,"""Population density (people per sq. km of land area)""",EN.POP.DNST,209.5960066,211.8974034,213.8839911,215.5213784,..
Switzerland,CHE,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,1327026,1341453,1356037,1370779,..
Switzerland,CHE,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,596254,604573,612125,618412,..
Switzerland,CHE,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,628988,637409,644879,650993,..
Switzerland,CHE,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,2757020,2775453,2790916,2801248,..
Switzerland,CHE,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,2809523,2829540,2846187,2857139,..
Switzerland,CHE,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,660562,679897,696905,712120,..
Switzerland,CHE,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,830049,846466,860828,873315,..
Switzerland,CHE,"""Population, female""",SP.POP.TOTL.FE.IN,4183323,4226492,4263869,4292976,..
Switzerland,CHE,"""Population, male""",SP.POP.TOTL.MA.IN,4099073,4146846,4187971,4220251,..
Switzerland,CHE,"""Population, total""",SP.POP.TOTL,8282396,8373338,8451840,8513227,..
Syrian Arab Republic,SYR,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Syrian Arab Republic,SYR,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Syrian Arab Republic,SYR,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,69.908,70.315,70.967,71.779,..
Syrian Arab Republic,SYR,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,17.3,17.6,17.1,16.7,..
Syrian Arab Republic,SYR,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,53,62,67,63,..
Syrian Arab Republic,SYR,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,..,..,..,..,..
Syrian Arab Republic,SYR,"""International tourism, number of arrivals""",ST.INT.ARVL,..,..,..,..,..
Syrian Arab Republic,SYR,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Syrian Arab Republic,SYR,"""Population density (people per sq. km of land area)""",EN.POP.DNST,98.00908348,95.0494636,92.94778631,92.06710777,..
Syrian Arab Republic,SYR,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,4443339,5113582,5238862,5368378,..
Syrian Arab Republic,SYR,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,2911274,2764601,2659888,2602318,..
Syrian Arab Republic,SYR,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,3037870,2884244,2772786,2709893,..
Syrian Arab Republic,SYR,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,5638371,5519684,5434533,5408630,..
Syrian Arab Republic,SYR,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,5691474,5561819,5463746,5424124,..
Syrian Arab Republic,SYR,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,336632,337685,341895,350534,..
Syrian Arab Republic,SYR,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,381787,385900,395154,410784,..
Syrian Arab Republic,SYR,"""Population, female""",SP.POP.TOTL.FE.IN,8931432,8670185,8489575,8421732,..
Syrian Arab Republic,SYR,"""Population, male""",SP.POP.TOTL.MA.IN,9065976,8783748,8578427,8484551,..
Syrian Arab Republic,SYR,"""Population, total""",SP.POP.TOTL,17997408,17453933,17068002,16906283,..
Tajikistan,TJK,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,31.3,30.3,29.5,27.4,..
Tajikistan,TJK,"""Income share held by lowest 20%""",SI.DST.FRST.20,7.4,..,..,..,..
Tajikistan,TJK,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,70.137,70.397,70.647,70.879,..
Tajikistan,TJK,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,37.8,36.9,35.9,34.8,..
Tajikistan,TJK,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,97,97,98,98,..
Tajikistan,TJK,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,929.0958572,802.5180041,806.0415731,826.6215305,..
Tajikistan,TJK,"""International tourism, number of arrivals""",ST.INT.ARVL,414000,344000,431000,1035000,..
Tajikistan,TJK,"""International tourism, number of departures""",ST.INT.DPRT,16000,22000,31000,31000,..
Tajikistan,TJK,"""Population density (people per sq. km of land area)""",EN.POP.DNST,60.91237121,62.42221342,63.98348584,65.57271417,..
Tajikistan,TJK,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Tajikistan,TJK,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,1473350,1522088,1573958,1627535,..
Tajikistan,TJK,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,1556531,1608013,1663128,1720146,..
Tajikistan,TJK,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,2584989,2636481,2687837,2738583,..
Tajikistan,TJK,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,2590199,2640638,2690477,2739557,..
Tajikistan,TJK,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,118611,121484,124712,128590,..
Tajikistan,TJK,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,130347,134875,140156,146426,..
Tajikistan,TJK,"""Population, female""",SP.POP.TOTL.FE.IN,4188687,4293444,4401951,4512544,..
Tajikistan,TJK,"""Population, male""",SP.POP.TOTL.MA.IN,4265341,4370135,4478317,4588293,..
Tajikistan,TJK,"""Population, total""",SP.POP.TOTL,8454028,8663579,8880268,9100837,..
Tanzania,TZA,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,26.4,..
Tanzania,TZA,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,6.9,..,..
Tanzania,TZA,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,63.111,63.844,64.479,65.015,..
Tanzania,TZA,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,59.1,57,54.5,53,..
Tanzania,TZA,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,99,90,99,99,..
Tanzania,TZA,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,947.9334465,966.4746224,1004.841121,1060.994615,..
Tanzania,TZA,"""International tourism, number of arrivals""",ST.INT.ARVL,1104000,1233000,1275000,1378000,..
Tanzania,TZA,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Tanzania,TZA,"""Population density (people per sq. km of land area)""",EN.POP.DNST,58.11992888,59.89025739,61.71134116,63.5790788,..
Tanzania,TZA,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,5953717,6299006,6664335,7050867,..
Tanzania,TZA,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,11376088,11675954,11977995,12278385,..
Tanzania,TZA,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,11627466,11935649,12247087,12557000,..
Tanzania,TZA,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,13644845,14096454,14567892,15060651,..
Tanzania,TZA,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,13527666,13982654,14458588,14957293,..
Tanzania,TZA,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,541004,566182,591023,616152,..
Tanzania,TZA,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,765564,793897,821321,848867,..
Tanzania,TZA,"""Population, female""",SP.POP.TOTL.FE.IN,25786497,26566306,27367208,28187903,..
Tanzania,TZA,"""Population, male""",SP.POP.TOTL.MA.IN,25696136,26484484,27296698,28130445,..
Tanzania,TZA,"""Population, total""",SP.POP.TOTL,51482633,53050790,54663906,56318348,..
Thailand,THA,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,7.2,8.6,7.9,9.9,..
Thailand,THA,"""Income share held by lowest 20%""",SI.DST.FRST.20,7.5,7.3,7.3,7.2,..
Thailand,THA,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,76.091,76.403,76.683,76.931,..
Thailand,THA,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,10.5,10,9.5,9.1,..
Thailand,THA,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,99,99,99,96,..
Thailand,THA,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,5840.046948,5978.611454,6578.188865,7273.563207,..
Thailand,THA,"""International tourism, number of arrivals""",ST.INT.ARVL,29923000,32530000,35592000,38178000,..
Thailand,THA,"""International tourism, number of departures""",ST.INT.DPRT,6794000,8204000,8963000,9966000,..
Thailand,THA,"""Population density (people per sq. km of land area)""",EN.POP.DNST,134.4996203,135.0023117,135.4691969,135.8972068,..
Thailand,THA,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,12945769,13263902,13589926,13924038,..
Thailand,THA,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,5999992,5912232,5833826,5761141,..
Thailand,THA,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,6350903,6258227,6176725,6102073,..
Thailand,THA,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,25063118,25131688,25171142,25181547,..
Thailand,THA,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,24015360,24078166,24112652,24121109,..
Thailand,THA,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,3193201,3324017,3462469,3610237,..
Thailand,THA,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,4091937,4267001,4453044,4652417,..
Thailand,THA,"""Population, female""",SP.POP.TOTL.FE.IN,35155047,35310921,35458012,35595105,..
Thailand,THA,"""Population, male""",SP.POP.TOTL.MA.IN,33559464,33660410,33751846,33833419,..
Thailand,THA,"""Population, total""",SP.POP.TOTL,68714511,68971331,69209858,69428524,..
Timor-Leste,TLS,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,..,..,..,..,..
Timor-Leste,TLS,"""Income share held by lowest 20%""",SI.DST.FRST.20,..,..,..,..,..
Timor-Leste,TLS,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,68.459,68.735,69.007,69.26,..
Timor-Leste,TLS,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,51,49.2,47.5,45.8,..
Timor-Leste,TLS,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,70,74,77,77,..
Timor-Leste,TLS,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,2585.153916,2053.273796,2000.601161,2035.533908,..
Timor-Leste,TLS,"""International tourism, number of arrivals""",ST.INT.ARVL,62000,66000,74000,75000,..
Timor-Leste,TLS,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Timor-Leste,TLS,"""Population density (people per sq. km of land area)""",EN.POP.DNST,80.45070612,81.99650303,83.60867518,85.27047747,..
Timor-Leste,TLS,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,..,..,..,..,..
Timor-Leste,TLS,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,232358,233034,234085,235410,..
Timor-Leste,TLS,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,240011,240869,242111,243638,..
Timor-Leste,TLS,"""Population ages 15-64, female""",SP.POP.1564.FE.IN,331066,341255,351758,362418,..
Timor-Leste,TLS,"""Population ages 15-64, male""",SP.POP.1564.MA.IN,340381,350601,361108,371770,..
Timor-Leste,TLS,"""Population ages 65 and above, male""",SP.POP.65UP.MA.IN,24351,24867,25191,25444,..
Timor-Leste,TLS,"""Population ages 65 and above, female""",SP.POP.65UP.FE.IN,28135,28662,29008,29292,..
Timor-Leste,TLS,"""Population, female""",SP.POP.TOTL.FE.IN,591559,602951,614851,627120,..
Timor-Leste,TLS,"""Population, male""",SP.POP.TOTL.MA.IN,604743,616337,628410,640852,..
Timor-Leste,TLS,"""Population, total""",SP.POP.TOTL,1196302,1219288,1243261,1267972,..
Togo,TGO,"""Poverty headcount ratio at national poverty lines (% of population)""",SI.POV.NAHC,55.1,..,..,..,..
Togo,TGO,"""Income share held by lowest 20%""",SI.DST.FRST.20,5,..,..,..,..
Togo,TGO,"""Life expectancy at birth, total (years)""",SP.DYN.LE00.IN,59.927,60.22,60.489,60.76,..
Togo,TGO,"""Mortality rate, under-5 (per 1,000 live births)""",SH.DYN.MORT,76.8,74.4,72.1,69.8,..
Togo,TGO,"""Immunization, measles (% of children ages 12-23 months)""",SH.IMM.MEAS,85,87,91,85,..
Togo,TGO,"""GDP per capita (current US$)""",NY.GDP.PCAP.CD,570.6807371,597.0654589,624.5449459,679.2570836,..
Togo,TGO,"""International tourism, number of arrivals""",ST.INT.ARVL,273000,338000,514000,573000,..
Togo,TGO,"""International tourism, number of departures""",ST.INT.DPRT,..,..,..,..,..
Togo,TGO,"""Population density (people per sq. km of land area)""",EN.POP.DNST,134.6416253,138.0759698,141.5421033,145.0467733,..
Togo,TGO,"""Population in urban agglomerations of more than 1 million""",EN.URB.MCTY,1635246,1671279,1708106,1745744,..
Togo,TGO,"""Population ages 0-14, female""",SP.POP.0014.FE.IN,1538642,1569017,1598021,1625586,..
Togo,TGO,"""Population ages 0-14, male""",SP.POP.0014.MA.IN,1547050,1577989,1607436,1635333,..
